code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002229,鸿博股份,广告包装,福建,0.0,20563.58,29818.59,185412.59,77488.13,65595.46,33434.06,1.12,-0.034,2.89,8.54,20080508
000050,深天马Ａ,元器件,深圳,78.97,94308.64,140109.88,2029863.63,977399.63,681248.88,1133764.63,8.09,0.065,9.54,2.15,19950315
600460,士兰微,半导体,浙江,1134.56,124716.79,124716.79,464297.09,250987.92,120418.11,17199.24,0.14,0.002,1.93,3.91,20030311
300470,日机密封,机械基件,四川,76.23,3039.72,5334.0,93138.18,79627.56,4558.95,42320.46,7.93,0.301,15.43,5.94,20150612
002268,卫 士 通,软件服务,四川,0.0,34438.1,43252.33,244938.84,156251.48,26501.76,29386.5,0.68,-0.099,3.07,10.46,20080811
300264,佳创视讯,通信设备,深圳,0.0,31904.83,41310.0,64139.1,54399.45,1427.35,28008.55,0.68,-0.015,1.46,8.33,20110916
002290,禾盛新材,家用电器,江苏,189.39,13638.9,21067.19,144978.86,102365.71,25144.72,44511.0,2.11,0.034,4.0,6.39,20090903
600210,紫江企业,广告包装,上海,45.63,143673.59,151673.59,1103843.0,456007.69,392480.69,37736.89,0.25,0.033,2.69,2.21,19990824
002372,伟星新材,其他建材,浙江,38.18,68010.88,77569.67,298423.0,185857.22,69024.78,91417.7,1.18,0.091,3.18,4.38,20100318
002626,金达威,食品,福建,44.82,57590.25,57600.0,277855.69,122925.1,54977.41,27835.61,0.48,0.083,2.62,5.71,20111028
002577,雷柏科技,电脑设备,深圳,17.59,28125.25,28397.69,136269.09,86787.96,28526.9,99093.13,3.49,0.703,4.12,12.0,20110428
000760,斯太尔,汽车配件,湖北,0.0,33159.32,78864.46,192585.63,54450.05,21841.63,115008.02,1.46,-0.044000000000000004,1.9,7.18,19970627
002451,摩恩电气,电气设备,上海,247.51,27684.63,43920.0,199298.27,65759.1,44659.19,6827.16,0.16,0.012,1.56,7.43,20100720
300379,东方通,软件服务,北京,613.25,6346.39,11522.03,91252.68,44057.19,490.6,49869.35,4.33,0.028999999999999998,7.33,9.6,20140128
600366,宁波韵升,电器仪表,浙江,5.26,52054.87,55748.69,596707.63,291504.81,84991.97,64922.6,1.16,1.23,8.08,2.95,20001030
002084,海鸥卫浴,家居用品,广东,149.11,40605.57,45631.62,192089.92,116322.61,48781.53,26294.15,0.58,0.017,2.47,4.14,20061124
002139,拓邦股份,元器件,深圳,93.73,19136.18,30152.0,214549.41,155703.36,17140.51,107220.63,3.56,0.07,6.01,3.52,20070629
603901,永创智能,专用机械,浙江,104.52,15400.0,40000.0,126283.61,88523.49,20113.42,36188.28,0.9,0.039,2.09,7.8,20150529
002223,鱼跃医疗,医疗保健,江苏,30.58,28689.21,58476.69,315437.84,205701.56,45414.15,1609.71,0.03,0.244,3.86,7.72,20080418
300170,汉得信息,软件服务,上海,68.77,64320.37,83537.46,216350.47,162558.98,30030.78,44422.23,0.53,0.05,2.19,6.28,20110201
300118,东方日升,半导体,浙江,8.26,44288.98,67459.39,973726.31,650698.38,158307.27,230456.67,3.42,0.54,5.22,3.31,20100902
603085,天成自控,专用机械,浙江,173.65,2500.0,10000.0,54209.25,30121.22,7578.6,14228.12,1.42,0.057999999999999996,3.98,10.08,20150630
300416,苏试试验,电器仪表,江苏,0.0,6092.0,12560.0,59375.53,36361.01,18758.75,20294.38,1.62,-0.003,3.54,7.98,20150122
002093,国脉科技,电信运营,福建,72.85,85287.47,86500.0,287527.19,150105.61,54567.5,1211.47,0.01,0.038,1.59,7.03,20061215
002439,启明星辰,软件服务,北京,0.0,55186.58,86894.22,288683.13,184910.38,16962.39,45224.3,0.52,-0.006,2.29,9.94,20100623
300412,迦南科技,医疗保健,浙江,122.28,3861.0,11748.0,56392.08,39311.18,9000.85,9431.96,0.8,0.064,3.41,9.17,20141231
300478,杭州高新,橡胶,浙江,404.95,2417.0,6667.0,59183.25,42866.6,7356.31,24014.25,3.6,0.034,7.38,7.48,20150610
300326,凯利泰,医疗保健,上海,88.13,32763.85,39544.1,173893.67,63742.11,28386.45,53079.01,1.34,0.064,3.4,6.59,20120613
002484,江海股份,元器件,江苏,101.94,48992.91,53248.0,207421.88,122306.77,57018.05,68007.13,1.28,0.039,3.19,4.96,20100929
000792,盐湖股份,农药化肥,青海,63.28,156637.8,185739.38,8082877.0,1576258.13,2712836.0,1048783.63,5.65,0.077,12.43,1.58,19970904
002606,大连电瓷,电气设备,辽宁,44.5,14792.91,20400.0,135081.3,77637.25,43563.09,32616.36,1.6,0.107,3.81,5.0,20110805
002544,杰赛科技,软件服务,广东,309.51,51081.85,51576.0,345218.38,278628.25,53035.33,21657.85,0.42,0.025,2.41,12.63,20110128
603015,弘讯科技,电气设备,浙江,94.05,8010.0,20010.0,121338.95,94169.93,5415.55,61616.43,3.08,0.07200000000000001,5.42,5.02,20150303
600995,文山电力,水力发电,云南,14.34,47852.64,47852.64,292622.66,39186.87,185370.31,15560.57,0.33,0.17800000000000002,3.24,3.14,20040615
000536,华映科技,元器件,福建,47.68,77667.34,77910.28,949066.5,624168.5,187151.56,69788.81,0.9,0.078,3.73,4.0,19931126
002026,山东威达,机械基件,山东,69.86,35413.42,35413.42,199099.73,126654.07,42720.71,79930.18,2.26,0.043,4.66,2.56,20040727
300318,博晖创新,医疗保健,北京,815.75,45753.1,82148.18,205336.75,48128.32,33615.89,68783.17,0.84,0.003,1.69,5.41,20120523
300165,天瑞仪器,电器仪表,江苏,80.46,29524.64,46176.0,172230.94,138602.88,13177.69,99870.93,2.16,0.032,3.26,3.11,20110125
600423,柳化股份,农药化肥,广西,0.0,39934.75,39934.75,463799.91,125315.95,288895.81,50930.59,1.28,-0.221,1.75,3.94,20030717
002276,万马股份,电气设备,浙江,169.82,92251.71,93928.54,482548.31,368821.91,62890.7,78995.68,0.84,0.028999999999999998,3.16,6.22,20090710
002444,巨星科技,轻工机械,浙江,47.67,93140.78,107524.77,680399.69,435064.94,70255.11,192796.97,1.79,0.099,4.79,3.95,20100713
300486,东杰智能,专用机械,山西,0.0,3472.0,14138.08,97936.31,72233.21,16918.82,32136.99,2.27,-0.122,5.04,8.25,20150630
002504,弘高创意,半导体,北京,38.9,13849.95,41273.41,393154.72,376722.0,1336.85,18724.45,0.45,0.17,2.38,11.09,20101118
600260,凯乐科技,通信设备,湖北,61.01,53252.71,66674.77,811114.13,571072.94,77722.06,117223.97,1.76,0.057999999999999996,4.31,3.28,20000706
300051,三五互联,互联网,福建,140.27,21173.89,36995.35,139178.97,26519.46,5793.87,53603.55,1.45,0.035,2.4,8.22,20100211
300497,富祥股份,化学制药,江西,54.23,1800.0,7200.0,100803.46,62012.21,26000.74,31823.16,4.42,0.512,8.79,12.63,20151222
002082,栋梁新材,铝,浙江,94.13,18099.85,23800.0,160293.86,109566.26,43789.46,24181.27,1.02,0.04,5.66,2.66,20061120
300207,欣旺达,元器件,深圳,94.91,43341.03,64509.69,524830.56,350307.69,91999.43,66536.31,1.03,0.067,2.86,8.87,20110421
603010,万盛股份,化工原料,浙江,39.87,10480.04,25439.19,113837.35,54159.25,25783.7,60928.7,2.4,0.126,3.68,5.45,20141010
000603,盛达矿业,铅锌,北京,104.2,38714.07,50498.87,148117.72,29266.51,12340.2,0.0,0.0,0.04,1.94,8.7,19960823
600141,兴发集团,化工原料,湖北,99.29,46574.39,52998.19,2266452.5,532426.81,1147104.63,286517.97,5.41,0.027999999999999997,9.21,1.23,19990616
300068,南都电源,电气设备,浙江,57.08,43676.82,60498.0,710938.06,451193.75,153877.31,170709.52,2.82,0.1,5.13,4.45,20100421
300120,经纬电材,电气设备,天津,858.37,15568.59,20481.6,80214.53,37315.8,37454.03,30490.3,1.49,0.004,2.91,4.76,20100917
601208,东材科技,化工原料,四川,89.42,61576.0,61576.0,325591.91,117350.02,167938.25,117011.17,1.9,0.023,3.62,2.23,20110520
002497,雅化集团,化工原料,四川,89.91,73606.63,96000.0,294660.16,92879.86,53257.1,36482.51,0.38,0.022000000000000002,2.33,3.37,20101109
002340,格林美,小金属,深圳,94.12,233297.2,291086.97,1693759.75,808474.56,358873.84,427440.81,1.47,0.023,2.26,3.77,20100122
600552,凯盛科技,玻璃,安徽,186.79,35899.46,38352.48,425193.75,249633.88,103084.07,135734.34,3.54,0.027000000000000003,5.92,3.4,20021108
600580,卧龙电气,电气设备,浙江,51.5,68772.88,128889.96,1504344.13,863836.19,311595.5,230462.91,1.79,0.055,4.27,2.66,20020606
600478,科力远,元器件,湖南,0.0,127503.5,139107.03,459240.44,180953.73,96695.52,58714.36,0.42,-0.025,1.05,11.48,20030918
600095,哈高科,区域地产,黑龙江,0.0,36126.35,36126.35,113655.57,75031.47,18915.82,26740.84,0.74,-0.006999999999999999,1.98,4.67,19970708
002755,东方新星,建筑施工,北京,0.0,3514.0,10134.0,67948.92,62928.75,3565.65,14027.8,1.38,-0.052000000000000005,4.96,7.23,20150515
300174,元力股份,化工原料,福建,99.83,7200.41,13600.0,86229.96,31798.18,33515.65,25287.8,1.86,0.061,3.9,6.23,20110201
002441,众业达,批发业,广东,63.36,23136.03,54414.0,452343.91,365726.97,30223.45,187277.97,3.44,0.07,7.2,2.23,20100706
002121,科陆电子,电器仪表,深圳,306.29,69685.0,119187.72,1054781.0,448634.91,300924.34,101243.6,0.85,0.008,1.96,5.18,20070306
300206,理邦仪器,医疗保健,深圳,256.8,34034.12,58500.0,145002.2,86896.68,17619.97,74266.53,1.27,0.01,2.04,5.2,20110421
600719,大连热电,供气供热,辽宁,9.17,40459.96,40459.96,144095.56,51431.78,70719.6,10217.32,0.25,0.205,1.98,3.8,19960716
601689,拓普集团,汽车配件,浙江,37.54,17070.0,64910.0,419537.69,247933.27,116161.55,145489.84,2.24,0.19399999999999998,5.06,5.75,20150319
601388,怡球资源,铝,江苏,0.0,53300.0,53300.0,358323.94,268445.75,49140.6,111052.67,2.08,-0.028999999999999998,4.02,4.78,20120423
600288,大恒科技,软件服务,北京,0.0,43680.0,43680.0,295984.66,192738.86,37247.23,18708.6,0.43,-0.048,3.36,3.69,20001129
000762,西藏矿业,小金属,西藏,142.25,47595.0,52081.92,305666.16,187161.5,40484.53,158269.72,3.04,0.045,4.08,6.27,19970708
300139,晓程科技,元器件,北京,161.8,21216.1,27400.0,142651.44,65028.15,16838.88,58043.31,2.12,0.022000000000000002,4.64,3.01,20101112
300047,天源迪科,软件服务,深圳,0.0,24042.16,32354.17,242181.16,161836.45,18992.88,53047.41,1.64,-0.036000000000000004,4.01,4.64,20100120
600531,豫光金铅,铅锌,河南,58.85,88575.22,88575.22,752467.81,484657.0,211474.63,17624.9,0.2,0.035,1.58,5.16,20020730
002413,雷科防务,通信设备,江苏,143.4,67446.59,98393.88,237718.38,140646.47,4684.16,126864.45,1.29,0.022000000000000002,2.18,5.85,20100528
300439,美康生物,化学制药,浙江,65.02,11022.07,34002.0,168511.06,114380.52,16185.07,45699.06,1.34,0.114,3.9,7.63,20150422
000988,华工科技,电器仪表,湖北,93.39,89111.65,89111.65,531904.13,345299.75,105676.57,93157.71,1.05,0.05,3.37,5.59,20000608
603377,东方时尚,汽车服务,北京,857.67,5000.0,42000.0,255321.16,122252.52,54834.57,77870.46,1.85,0.013000000000000001,3.66,12.36,20160205
002374,丽鹏股份,建筑施工,山东,54.37,50324.01,77357.1,405244.75,204200.81,72256.61,156603.97,2.02,0.03,2.9,2.24,20100318
002048,宁波华翔,汽车配件,浙江,27.29,46039.19,53004.71,1023477.88,556151.81,186993.63,65784.28,1.24,0.20199999999999999,8.26,2.67,20050603
300387,富邦股份,化工原料,湖北,48.46,4088.57,12468.0,91487.93,64169.45,5365.31,25134.46,2.02,0.136,5.13,5.15,20140702
002045,国光电器,元器件,广东,476.77,41523.87,41690.39,250079.02,116723.05,59335.55,41130.71,0.99,0.008,3.15,4.63,20050523
300136,信维通信,通信设备,深圳,62.02,66341.7,95740.29,208229.27,105153.86,33812.1,48698.46,0.51,0.076,1.53,12.4,20101105
002460,赣锋锂业,小金属,江西,60.03,25419.16,37634.78,303177.84,129628.15,57757.01,110910.61,2.95,0.285,5.31,12.9,20100810
300417,南华仪器,电器仪表,广东,157.34,2757.92,8160.0,38347.85,34256.46,749.7,16073.74,1.97,0.061,4.42,8.7,20150123
600882,华联矿业,普钢,山东,0.0,39923.8,39923.8,173772.22,72384.81,52213.6,0.0,0.0,-0.061,2.63,3.5,19951206
000049,德赛电池,电气设备,深圳,53.45,20524.36,20524.36,279899.66,237611.84,17990.25,817.56,0.04,0.18899999999999997,4.73,8.56,19950320
002613,北玻股份,专用机械,河南,479.49,36531.98,72090.0,192839.0,112128.86,60143.06,43691.7,0.61,0.004,2.07,3.65,20110830
000055,方大集团,其他建材,深圳,150.61,41998.67,75690.99,462594.91,349869.91,45570.57,7909.96,0.1,0.028999999999999998,1.77,9.96,19960415
002454,松芝股份,汽车配件,上海,30.41,25319.15,42277.0,440817.91,318802.06,39039.12,94457.67,2.23,0.136,6.08,2.72,20100720
300270,中威电子,通信设备,浙江,61.44,14671.12,27265.69,81890.65,59611.93,5619.66,14526.27,0.53,0.062,2.18,6.92,20111012
000823,超声电子,元器件,广东,85.69,53685.69,53696.6,448210.5,255047.97,169749.27,142463.91,2.65,0.027000000000000003,5.31,1.77,19971008
002155,湖南黄金,黄金,湖南,0.0,99609.9,113186.4,578468.5,151882.27,210267.95,56817.13,0.5,-0.006,2.99,4.28,20070816
600367,红星发展,化工原料,贵州,522.07,29120.0,29120.0,161984.36,103840.1,36358.17,28521.06,0.98,0.006,3.53,3.82,20010320
600230,*ST沧大,农药化肥,河北,0.0,29418.82,29418.82,388416.84,77006.03,259637.75,64217.56,2.18,-0.217,3.64,2.7,20000406
002074,国轩高科,电气设备,江苏,29.09,46833.32,87635.0,760694.5,464101.5,122601.27,127211.81,1.45,0.349,3.79,10.71,20061018
300390,天华超净,电脑设备,江苏,238.32,11954.67,34454.75,93742.06,36329.98,26158.76,48570.48,1.41,0.015,2.37,5.99,20140731
600435,北方导航,专用机械,北京,522.68,74466.0,74466.0,425917.5,255269.55,100578.9,81486.97,1.09,0.012,2.78,8.66,20030704
002140,东华科技,建筑施工,安徽,93.92,43922.6,44603.44,550964.0,495073.56,23162.24,9062.87,0.2,0.039,4.47,3.26,20070712
600599,熊猫金控,多元金融,湖南,1606.01,12600.0,16600.0,90963.82,41384.35,2896.13,50607.8,3.05,0.004,4.24,6.1,20010828
002502,骅威文化,文教休闲,广东,82.49,19952.93,42991.44,332410.22,109918.17,18083.42,231997.17,5.4,0.071,7.27,3.23,20101117
000969,安泰科技,钢加工,北京,233.21,86125.57,102600.81,942410.38,401406.66,306287.38,243103.41,2.37,0.015,4.26,3.34,20000529
002125,湘潭电化,化工原料,湖南,5691.82,13913.05,21600.0,201333.06,64166.96,90089.72,81962.52,3.79,0.001,4.78,4.21,20070403
002423,*ST中特,特种钢,河南,0.0,46551.0,50298.66,351423.47,132900.97,124163.95,106785.57,2.12,-0.042,3.58,2.53,20100603
300101,振芯科技,通信设备,四川,157.72,44040.39,55600.0,119218.32,90454.32,8984.07,4757.45,0.09,0.04,1.52,16.46,20100806
002036,联创电子,元器件,浙江,292.7,25587.34,59542.23,277911.69,149151.81,72576.43,42642.76,0.72,0.016,2.4,7.67,20040903
600122,宏图高科,其他商业,江苏,73.42,114647.34,114997.34,1763446.63,1362866.5,73768.0,208935.38,1.82,0.045,6.5,2.06,19980420
300065,海兰信,软件服务,北京,184.25,18135.98,24156.06,160783.11,101678.46,8258.21,79033.9,3.27,0.047,4.93,7.1,20100326
002738,中矿资源,建筑施工,北京,0.0,8664.29,18691.5,75312.53,47008.15,16525.99,30775.4,1.65,-0.006999999999999999,2.95,6.74,20141230
002395,双象股份,塑料,江苏,159.18,17878.63,17880.59,118657.85,79287.2,29706.41,42231.48,2.36,0.040999999999999995,4.54,5.68,20100429
000700,模塑科技,汽车配件,江苏,26.61,34869.19,35860.39,458383.94,156535.45,142521.48,55043.96,1.53,0.193,6.85,3.0,19970228
002106,莱宝高科,元器件,深圳,306.99,70354.92,70581.61,414114.56,234811.47,146617.92,207783.98,2.94,0.01,4.89,2.39,20070112
300389,艾比森,半导体,深圳,88.07,9251.03,31946.22,140362.77,96046.61,33190.12,23205.24,0.73,0.07,2.76,9.0,20140801
002053,云南盐化,化工原料,云南,42.55,18585.1,27916.47,414784.34,86093.25,152248.77,134506.52,4.82,0.145,6.94,3.56,20060627
300131,英唐智控,元器件,深圳,41.37,57662.32,106952.64,260366.72,159749.69,393.73,52091.6,0.49,0.064,1.63,6.56,20101019
600558,大西洋,钢加工,四川,84.57,82872.46,89760.47,273835.66,140191.75,44186.35,74716.15,0.83,0.013000000000000001,2.05,2.18,20010227
300134,大富科技,通信设备,深圳,197.8,59771.85,65280.0,445597.19,143790.73,101619.56,150924.31,2.31,0.037000000000000005,3.9,7.43,20101026
600854,春兰股份,家用电器,江苏,15.25,51945.85,51945.85,248213.92,113134.38,36453.95,153354.7,2.95,0.122,3.82,1.94,19940425
002431,棕榈股份,建筑施工,广东,0.0,88783.77,137699.66,1174478.25,943667.5,49466.09,230705.3,1.68,-0.057,2.96,3.8,20100610
300078,思创医惠,元器件,浙江,114.63,27774.26,41875.0,225032.52,88974.36,34725.8,60116.07,1.44,0.065,3.14,9.47,20100430
000795,英洛华,矿物制品,山西,301.06,65279.01,88897.35,188668.73,110893.47,47959.23,113469.02,1.28,0.008,1.34,7.11,19970808
002632,道明光学,化工原料,浙江,161.34,52347.08,59172.1,155700.25,67573.06,53058.96,84352.28,1.43,0.019,2.37,5.05,20111122
002288,超华科技,元器件,广东,261.68,61764.53,93164.38,258551.67,147268.63,59011.61,54885.13,0.59,0.009000000000000001,1.88,5.0,20090903
000005,世纪星源,房产服务,深圳,0.0,91374.29,105853.68,211078.05,69664.67,3644.5,63805.23,0.6,-0.006,1.08,6.94,19901210
300127,银河磁体,元器件,四川,98.07,22103.99,32314.64,114049.02,89942.05,19567.06,49620.26,1.54,0.07,3.31,8.24,20101013
002448,中原内配,汽车配件,河南,38.78,45851.8,58810.23,265045.84,116707.15,98464.77,53186.05,0.9,0.095,3.54,4.18,20100716
300076,GQY视讯,电脑设备,浙江,0.0,17795.66,21200.0,110769.72,70481.96,23985.24,66815.06,3.15,-0.002,5.02,4.13,20100430
002203,海亮股份,铜,浙江,24.35,146770.84,167140.09,1052055.25,584005.44,90928.5,15611.01,0.09,0.08,2.36,3.3,20080116
300069,金利华电,电气设备,浙江,100.97,8033.31,11700.0,69666.93,43462.21,20990.5,26053.48,2.23,0.079,4.26,7.53,20100421
300128,锦富新材,元器件,江苏,0.0,30311.77,50013.01,320703.53,137927.59,55160.48,155733.72,3.11,-0.027000000000000003,4.43,3.78,20101013
300330,华虹计通,软件服务,上海,0.0,16745.25,16922.77,55809.07,44073.95,11146.57,19623.9,1.16,-0.006999999999999999,2.45,6.83,20120619
002232,启明信息,软件服务,吉林,2138.41,40060.16,40854.83,158627.86,103063.31,36810.64,26188.17,0.64,0.002,2.46,5.86,20080509
600782,新钢股份,钢加工,江西,0.0,139344.81,139344.81,2880695.25,1557413.88,1132434.5,567975.0,4.08,-0.066,5.75,0.85,19961225
600206,有研新材,半导体,北京,933.41,70783.31,83877.84,312404.66,261976.05,32958.87,140522.75,1.68,0.004,3.29,4.0,19990319
601231,环旭电子,元器件,上海,66.66,217592.34,217592.34,1259778.13,979997.88,203700.11,195870.36,0.9,0.039,3.19,3.24,20120220
002227,奥 特 迅,电气设备,深圳,0.0,21933.06,22066.31,97921.34,71339.25,15306.0,31142.74,1.41,-0.042,3.5,8.93,20080506
002725,跃岭股份,汽车配件,浙江,69.71,5296.0,16000.0,100224.55,46974.43,34036.2,39317.05,2.46,0.079,5.63,3.9,20140129
600074,保千里,电脑设备,江苏,62.28,89598.13,230580.0,352386.88,277559.44,20054.75,-116274.77,-0.5,0.06,0.7,21.25,19970623
300232,洲明科技,半导体,深圳,116.15,35158.78,57512.46,176174.95,112409.05,29199.95,48382.12,0.84,0.035,1.83,8.91,20110622
002789,建艺集团,装修装饰,深圳,67.71,2030.0,8120.0,219971.45,208808.77,4669.85,61053.11,7.52,0.31,12.63,5.56,20160311
002600,江粉磁材,元器件,广东,445.13,43406.48,104665.63,628526.88,383006.41,100178.56,165663.75,1.58,0.006999999999999999,3.09,4.09,20110715
601777,力帆股份,摩托车,重庆,31.5,123663.34,125635.34,2653434.0,1384801.25,537966.94,477487.34,3.8,0.08900000000000001,5.45,2.05,20101125
600232,金鹰股份,纺织,浙江,345.16,36471.85,36471.85,159932.27,118226.4,33617.71,39735.3,1.09,0.01,3.24,4.35,20000602
002604,龙力生物,食品,山东,105.77,43182.58,50402.55,271893.91,95430.93,59842.3,89544.0,1.78,0.025,3.78,2.79,20110728
002660,茂硕电源,电气设备,深圳,0.0,18086.72,27734.13,192093.7,108658.9,47182.78,47187.12,1.7,-0.006,3.14,4.6,20120316
300275,梅安森,软件服务,重庆,0.0,10806.45,16753.59,86478.25,49464.1,13916.86,24707.93,1.47,-0.13,3.37,5.99,20111102
002434,万里扬,汽车配件,浙江,38.44,100585.75,102000.0,639837.81,327646.5,96161.56,90789.11,0.89,0.069,2.34,4.56,20100618
300104,乐视网,互联网,北京,187.24,107941.21,185601.52,1784718.25,936740.63,79311.81,59104.13,0.32,0.062,2.2,21.08,20100812
300240,飞力达,仓储物流,江苏,73.07,36519.89,36519.89,167247.41,99832.46,36311.6,36711.65,1.01,0.033,2.71,3.58,20110706
300071,华谊嘉信,广告包装,北京,81.16,42544.3,68529.46,258291.91,141501.13,3454.86,1318.14,0.02,0.03,1.63,6.06,20100421
000564,西安民生,百货,陕西,77.79,43601.0,75292.63,932499.31,450763.41,284307.16,106185.25,1.41,0.031,3.12,3.08,19940110
300057,万顺股份,广告包装,广东,60.53,24990.02,43966.48,462203.75,223130.55,147604.81,123146.82,2.8,0.06,5.2,2.8,20100226
000717,*ST韶钢,钢加工,广东,0.0,166952.44,241952.44,1634295.38,268286.5,993289.31,322707.78,1.33,-0.096,0.05,60.0,19970508
